id,added,manager,contragent,task,confirmed,master,done,canceled,userc,more,status,location
693,16.05.2023 14:53,821636275,202099756,"Заказчик: Отдел Red Tag
Номер заявки: 000000052084
Вид заявки: Заправка принтера REDTAG*
Телефон инициатора: 909040955
Инициатор: Курбанова З.А.
Тема заявки: заправка Canon MF 445
Задача (сокр): Требуется заправка принтера Canon MF 445",16.05.2023 14:54,821636275,16.05.2023 17:09,,,,3,
694,16.05.2023 15:05,5195792294,308411202,"Филиал Пойтахт принтер печатает белыми листами Epson 3151

 Собитов Рахматилла дополнил(а) заявку...
Привез в офис",17.05.2023 09:14,563934644,17.05.2023 16:56,,,,3,
695,16.05.2023 15:12,5195792294,305088044,"1шт. по адресу: Учтепинский район, ул. Шайхзода 1А. ТЦ ""Атлас Мебель"" 
Модель принтера: Canon i-sensys LBP6030B",17.05.2023 09:15,596759592,17.05.2023 11:16,,,,3,
696,16.05.2023 15:13,5195792294,305088044,"1шт. по адресу: Яшнабадский район,  ул. Махтумкули, 75. ТЦ ""Арка"" 
Модель: Canon i-sensys LBP6030B",17.05.2023 08:14,432066117,17.05.2023 13:26,,,,3,
697,16.05.2023 15:14,5195792294,305088044,"2шт. по адресу: Яшнабадский район, ул.Султанали Машхади 210. Бизнес Центр ""Рант Сервис"" 
Модель: Canon i-sensys MF 3010;          Canon i-sensys LBP 6000/6000В/6020",17.05.2023 08:19,432066117,17.05.2023 13:26,,,,3,
698,16.05.2023 15:14,5195792294,305088044,"2шт. по адресу: Мирзо-Улугбекский район, ул.Темура-Малика 3А. ТЦ ""Атлас Мебель""
Модель: Canon LBN6030/6040/L;           Canon I-sensys lbp6030B

 Собитов Рахматилла дополнил(а) заявку...
.",17.05.2023 09:16,563934644,17.05.2023 16:56,,,,3,
699,16.05.2023 16:01,5850789657,40806986610086,нужно настроить принтер m141w для печати в сети. оплата терминал,17.05.2023 15:45,685927410,17.05.2023 16:00,,,,3,
700,16.05.2023 17:36,5850789657,206972712,"Горсовет 1536- 1 зп, 231 - 1 зп, 2135 - 1 зр",18.05.2023 10:32,596759592,18.05.2023 15:39,,,,3,
701,16.05.2023 17:39,5850789657,303464994,заправка мф211 - 1шт. тел 935244566 Анвар,17.05.2023 08:16,432066117,17.05.2023 10:39,,,,3,
702,17.05.2023 08:44,821636275,202099756,"Заказчик: Korzinka - Sputnik
Номер заявки: 000000052117
Вид заявки: Заправка принтера*
Телефон инициатора: 974807450
Инициатор: Xadicha
Тема заявки: Pri kamande pechat printera printer ne pechataet,
Задача (сокр): Pri kamande pechat printera printer ne pechataet, i v tablitse vihodot nesotvtsiya bumagi !
prowu pomoch",17.05.2023 08:45,821636275,17.05.2023 09:46,,,,3,
703,17.05.2023 09:13,5195792294,207240048,"Замена ЕК
505-8
057- 10
226 - 1",17.05.2023 09:41,301781583,17.05.2023 11:59,,,,3,
704,17.05.2023 10:20,5195792294,309593300,canon 264-1 + 1 нов картридж,17.05.2023 13:27,432066117,18.05.2023 16:45,,,,3,
705,17.05.2023 10:38,821636275,202099756,"Заказчик: Korzinka - Yugnakiy
Номер заявки: 000000052128
Вид заявки: Заправка принтера*
Телефон инициатора: 935508482
Инициатор: Шухрат
Тема заявки: Заправка принтера
Задача (сокр): Дорый день!
Нужен заправит принтер Зав.мага",17.05.2023 10:38,821636275,17.05.2023 14:42,,,,3,
706,17.05.2023 10:40,5195792294,207311702,"для IT отдела 
Настройка WIFI
Бобур 77, 314-хона
https://maps.google.com/maps?q=41.271587,69.260585&ll=41.271587,69.260585&z=16",18.05.2023 14:45,685927410,18.05.2023 15:21,,,,3,
707,17.05.2023 10:42,5195792294,300875636,Заправка картриджей,17.05.2023 14:39,596759592,17.05.2023 20:52,,,,3,
708,17.05.2023 11:21,0,303128034,Тест,17.05.2023 11:22,65241621,17.05.2023 11:22,,,,3,1
709,17.05.2023 11:23,0,303128034,Тест,17.05.2023 11:24,65241621,,17.05.2023 11:25,65241621,Тестовая отмена заявки,4,2
710,17.05.2023 13:57,5850789657,301735698,заправка L3100 - 1 шт. Наргиза 935056067,18.05.2023 10:33,596759592,19.05.2023 14:21,,,,3,
711,17.05.2023 14:36,5195792294,206982240,"canon 232
canon lbp3010",18.05.2023 12:44,563934644,18.05.2023 18:32,,,,3,
712,17.05.2023 14:41,821636275,202099756,"Заказчик: Korzinka - Oybek
Номер заявки: 000000052149
Вид заявки: Заправка принтера*
Телефон инициатора: 977153929
Инициатор: Акайдинова Г
Тема заявки: Заправка катриджа
Задача (сокр): Заправка катриджа",17.05.2023 14:42,821636275,17.05.2023 17:45,,,,3,
713,17.05.2023 15:17,5195792294,302514354,HP M1132  - 1,17.05.2023 20:52,596759592,17.05.2023 20:52,,,,3,
714,17.05.2023 15:44,5195792294,306505687,"hp m 608-5

 Ахмедова Шаира дополнил(а) заявку...
локацию",19.05.2023 13:10,563934644,19.05.2023 18:11,,,,3,
715,17.05.2023 16:00,0,303128034,Тест,17.05.2023 18:31,65241621,17.05.2023 18:37,,,,3,2
716,17.05.2023 16:12,0,303128034,Тест,17.05.2023 18:35,65241621,17.05.2023 18:37,,,,3,1
717,17.05.2023 16:16,0,303128034,Тесть,17.05.2023 18:34,65241621,17.05.2023 18:36,,,,3,1
718,17.05.2023 16:18,0,303128034,Тест,17.05.2023 18:33,65241621,17.05.2023 18:36,,,,3,1
719,17.05.2023 16:18,5850789657,204113594,заправка 4018 - 2 шт. Карина 935979725,18.05.2023 12:45,563934644,18.05.2023 18:32,,,,3,
720,17.05.2023 16:35,0,303128034,Тест,17.05.2023 18:29,65241621,17.05.2023 18:36,,,,3,2
721,17.05.2023 16:56,5195792294,306212166,"Офис
1) Canon mf443dw 1 заправка 
2) Canon mf236n 2 заправки",17.05.2023 21:00,563934644,18.05.2023 12:04,,,,3,
722,17.05.2023 17:05,5850789657,204815109,405 кабинет 1 заправка 3010. 305 кабинет полный комплект красок для Epson l805,18.05.2023 10:33,596759592,18.05.2023 15:39,,,,3,
723,17.05.2023 17:40,0,303128034,Аомомш,17.05.2023 17:41,65241621,17.05.2023 18:36,,,,3,3
724,17.05.2023 17:52,5850789657,309154506,057 - 2 заправки . 051 самсунг - 3 заправки,19.05.2023 12:01,596759592,19.05.2023 14:22,,,,3,
725,17.05.2023 22:49,0,123456789000,Проверка подачи заявки от физ лица,17.05.2023 22:52,65241621,,18.05.2023 06:27,1669785252,Тест,4,12
726,18.05.2023 06:34,821636275,202099756,"Заказчик: Korzinka - Ziyolilar
Номер заявки: 000000052167
Вид заявки: Заправка принтера*
Телефон инициатора: 939674641
Инициатор: Наргиза
Тема заявки: Принтер Canon 2206 долго печатает
Задача (сокр): Здраствуйте. Принтер Canon 2206 идёт долгая подготовка катреджа перед печатью. Прошу отправить специалистов чтобы устронить проблему. Спасибо",18.05.2023 07:20,5057169611,18.05.2023 09:48,,,,3,
727,18.05.2023 08:19,821636275,202099756,"Заказчик: Korzinka - Setor
Номер заявки: 000000052169
Вид заявки: Заправка принтера*
Телефон инициатора: 335279944
Инициатор: Farrux
Тема заявки: Заправка принтера*
Задача (сокр): Заправка принтера*",18.05.2023 08:21,821636275,18.05.2023 17:08,,,,3,
728,18.05.2023 08:27,5195792294,304833993,Canon 426- 3 шт,18.05.2023 15:40,596759592,18.05.2023 15:40,,,,3,
729,18.05.2023 09:00,5195792294,207162739,"сanon mf 244-1 
canon mf 3010-1
Canon lbp 6030b",18.05.2023 09:27,432066117,18.05.2023 16:45,,,,3,
730,18.05.2023 09:06,5195792294,201177683,"Заправка картриджей
на 19,05,2023 с утра
909088333 Карина",19.05.2023 08:47,563934644,19.05.2023 13:29,,,,3,
731,18.05.2023 09:21,821636275,202099756,"Заказчик: Korzinka - Qoratosh
Номер заявки: 000000052171
Вид заявки: Заправка принтера*
Телефон инициатора: 901688929
Инициатор: Файзулла
Тема заявки: Заправка принтера
Задача (сокр): Заправка  вес принтер маркета",18.05.2023 09:41,5057169611,18.05.2023 12:20,,,,3,
732,18.05.2023 09:47,5850789657,204727731,Проблемы с компьютером,,,,,,,1,
733,18.05.2023 09:51,5850789657,307184035,"3010 - 2 зправки, 443 - 2 заправки",18.05.2023 18:31,563934644,18.05.2023 18:32,,,,3,
734,18.05.2023 10:03,5850789657,309425018,"нужна 1 заправка 269 мф и также 1 новый катридж

 Салихов Александр дополнил(а) заявку...
Новый клиент до обеда кто может сделать??",18.05.2023 19:00,432066117,18.05.2023 19:00,,,,3,
735,18.05.2023 10:06,5850789657,305191400,Канстик Мирабад. 4730-1 заправка. Тел 933901314,18.05.2023 10:21,563934644,18.05.2023 12:04,,,,3,
736,18.05.2023 10:42,5195792294,207153646,canon 232-7шт,18.05.2023 10:43,563934644,18.05.2023 18:31,,,,3,
737,18.05.2023 11:01,5195792294,308352839,canon 643-не печатает черный цвет,18.05.2023 18:31,563934644,18.05.2023 18:31,,,,3,
738,18.05.2023 11:14,5195792294,309389600,canon 453,18.05.2023 17:18,596759592,19.05.2023 14:22,,,,3,
739,18.05.2023 11:32,821636275,202099756,"Заказчик: Ц1
Номер заявки: 000000052183
Вид заявки: Заправка принтера*
Телефон инициатора: 935010461
Инициатор: Акмал Ядгоров
Тема заявки: Заправка принтера
Задача (сокр): Прошу заправить катридж принтера Canon MF3010 и Сanon MF220",18.05.2023 11:32,821636275,18.05.2023 15:21,,,,3,
740,18.05.2023 11:54,5195792294,302855438,"для IT отдела надо проверить офисные программы
филиал на М. Горьком
974600338 Екатерина",19.05.2023 15:22,685927410,19.05.2023 15:23,,,,3,
741,18.05.2023 14:46,5195792294,200934834,Заправка картриджей,19.05.2023 08:20,432066117,,,,,2,
742,18.05.2023 15:13,5850789657,207153599,Заправка  Canon i-SENSYS MF643Cdw цветное/лазерное - 1 заправка. и пару чёрно белых модель не знают,19.05.2023 11:38,432066117,19.05.2023 13:12,,,,3,
